language_code,month_num,day_num,theme_month,category,phrase,explanation,micro_action
fr,5,6,Routine et stabilité,routine,Le massage quotidien est thérapie et connexion.,Cinq minutes par jour de massage doux réduisent la raideur et renforcent le lien.,Consacrez 5 minutes chaque jour au massage des pattes du dos et des flancs.
it,5,7,Routine e stabilità,routine,La routine serale prepara al riposo profondo.,Una passeggiata leggera la sera aiuta lo scarico muscolare e migliora la qualità del sonno.,Includi una breve uscita serale tranquilla nella routine quotidiana.
en,5,7,Routine and stability,routine,The evening routine prepares for deep rest.,A light evening walk helps muscle unloading and improves sleep quality.,Include a brief calm evening outing in the daily routine.
de,5,7,Routine und Stabilität,Routine,Die Abendroutine bereitet auf tiefen Schlaf vor.,Ein leichter Abendspaziergang hilft der Muskelentlastung und verbessert die Schlafqualität.,Schließe einen kurzen ruhigen Abendausgang in die tägliche Routine ein.
fr,5,7,Routine et stabilité,routine,La routine du soir prépare au repos profond.,Une promenade légère le soir aide le déchargement musculaire et améliore la qualité du sommeil.,Incluez une courte sortie calme en soirée dans la routine quotidienne.
it,5,8,Routine e stabilità,routine,I cambiamenti vanno introdotti con gradualità.,Le variazioni brusche aumentano lo stress nel cane artrosico peggiorando i sintomi.,Modifica la routine lentamente su almeno 7-10 giorni.
en,5,8,Routine and stability,routine,Changes must be introduced gradually.,Sudden variations increase stress in the arthritic dog worsening symptoms.,Modify the routine slowly over at least 7-10 days.
de,5,8,Routine und Stabilität,Routine,Veränderungen müssen schrittweise eingeführt werden.,Plötzliche Variationen erhöhen Stress beim arthritischen Hund und verschlimmern Symptome.,Ändere die Routine langsam über mindestens 7-10 Tage.
fr,5,8,Routine et stabilité,routine,Les changements doivent être introduits progressivement.,Les variations brusques augmentent le stress chez le chien arthritique aggravant les symptômes.,Modifiez la routine lentement sur au moins 7-10 jours.
it,5,9,Routine e stabilità,routine,Due minuti di monitoraggio serale cambiano tutto.,Annotare ogni sera come è andata la giornata rende visibili i trend nel tempo.,Dedica 2 minuti ogni sera a registrare mobilità umore e appetito del cane.
en,5,9,Routine and stability,routine,Two minutes of evening monitoring changes everything.,Noting each evening how the day went makes trends visible over time.,Spend 2 minutes each evening recording the dog's mobility mood and appetite.
de,5,9,Routine und Stabilität,Routine,Zwei Minuten abendliche Überwachung ändern alles.,Jeden Abend aufzuschreiben wie der Tag lief macht Trends im Laufe der Zeit sichtbar.,Widme jeden Abend 2 Minuten um Mobilität Stimmung und Appetit des Hundes aufzuzeichnen.
fr,5,9,Routine et stabilité,routine,Deux minutes de suivi du soir changent tout.,Noter chaque soir comment s'est passée la journée rend les tendances visibles dans le temps.,Consacrez 2 minutes chaque soir à enregistrer la mobilité l'humeur et l'appétit du chien.
it,5,10,Routine e stabilità,routine,I weekend non rompono la routine.,Anche nei giorni di festa il cane artrosico ha bisogno di regolarità per stare meglio.,Mantieni le stesse uscite e gli stessi orari anche il sabato e la domenica.
en,5,10,Routine and stability,routine,Weekends do not break the routine.,Even on holidays the arthritic dog needs regularity to feel better.,Maintain the same outings and same schedules on Saturdays and Sundays too.
de,5,10,Routine und Stabilität,Routine,Wochenenden brechen die Routine nicht.,Auch an Feiertagen braucht der arthritische Hund Regelmäßigkeit um sich besser zu fühlen.,Behalte die gleichen Ausgänge und Zeiten auch samstags und sonntags bei.
fr,5,10,Routine et stabilité,routine,Les week-ends ne brisent pas la routine.,Même les jours fériés le chien arthritique a besoin de régularité pour aller mieux.,Maintenez les mêmes sorties et les mêmes horaires le samedi et le dimanche aussi.
it,5,11,Routine e stabilità,routine,Il check-up veterinario è parte della routine.,Visite regolari permettono di monitorare la progressione e aggiustare la terapia in tempo.,Pianifica i controlli veterinari semestrali con anticipo nel calendario.
en,5,11,Routine and stability,routine,The veterinary check-up is part of the routine.,Regular visits allow monitoring of progression and adjusting therapy in time.,Plan six-monthly veterinary check-ups in advance in the calendar.
de,5,11,Routine und Stabilität,Routine,Die tierärztliche Untersuchung ist Teil der Routine.,Regelmäßige Besuche ermöglichen die Überwachung des Verlaufs und die rechtzeitige Therapieanpassung.,Plane halbjährliche tierärztliche Kontrollen im Voraus im Kalender.
fr,5,11,Routine et stabilité,routine,La visite vétérinaire fait partie de la routine.,Des visites régulières permettent de suivre la progression et d'ajuster la thérapie à temps.,Planifiez les contrôles vétérinaires semestriels à l'avance dans le calendrier.
it,5,12,Routine e stabilità,prevenzione,Gli integratori funzionano solo se dati con costanza.,Saltare giorni riduce l'efficacia della glucosamina e degli omega-3 anche nei cani sani.,Collega la somministrazione degli integratori a un'abitudine già esistente come il pasto.
en,5,12,Routine and stability,prevention,Supplements only work if given consistently.,Skipping days reduces the effectiveness of glucosamine and omega-3 even in healthy dogs.,Link supplement administration to an already existing habit like mealtime.
de,5,12,Routine und Stabilität,Prävention,Nahrungsergänzungsmittel wirken nur wenn sie konsequent gegeben werden.,Tage zu überspringen reduziert die Wirksamkeit von Glucosamin und Omega-3 auch bei gesunden Hunden.,Verknüpfe die Gabe von Ergänzungsmitteln mit einer bereits bestehenden Gewohnheit wie der Mahlzeit.
fr,5,12,Routine et stabilité,prévention,Les compléments ne fonctionnent que s'ils sont donnés avec constance.,Sauter des jours réduit l'efficacité de la glucosamine et des oméga-3 même chez les chiens sains.,Liez l'administration des compléments à une habitude déjà existante comme le repas.
it,5,13,Routine e stabilità,routine,Il cane impara dalla routine e si tranquillizza.,Anticipare le azioni riduce l'ansia che alimenta l'infiammazione articolare.,Insegna al cane un segnale prima di ogni attività: passeggiata pasto riposo.
en,5,13,Routine and stability,routine,The dog learns from routine and calms down.,Anticipating actions reduces anxiety that feeds joint inflammation.,Teach the dog a signal before each activity: walk meal rest.
de,5,13,Routine und Stabilität,Routine,Der Hund lernt aus der Routine und beruhigt sich.,Aktionen vorauszusehen reduziert Angst die Gelenkentzündungen nährt.,Bringe dem Hund ein Signal vor jeder Aktivität bei: Spaziergang Mahlzeit Ruhe.
fr,5,13,Routine et stabilité,routine,Le chien apprend grâce à la routine et se calme.,Anticiper les actions réduit l'anxiété qui alimente l'inflammation articulaire.,Apprenez au chien un signal avant chaque activité: promenade repas repos.
it,5,14,Routine e stabilità,prevenzione,La toelettatura regolare è controllo sanitario attivo.,Spazzolare il manto permette di osservare la pelle le articolazioni e individuare anomalie precocemente.,Includi la toelettatura settimanale nella routine e sfruttala per osservare il cane.
en,5,14,Routine and stability,prevention,Regular grooming is active health monitoring.,Brushing the coat allows observation of skin joints and early detection of anomalies.,Include weekly grooming in the routine and use it to observe the dog.
de,5,14,Routine und Stabilität,Prävention,Regelmäßige Pflege ist aktive Gesundheitskontrolle.,Das Fell zu bürsten ermöglicht die Beobachtung von Haut Gelenken und die frühzeitige Erkennung von Anomalien.,Schließe wöchentliche Pflege in die Routine ein und nutze sie um den Hund zu beobachten.
fr,5,14,Routine et stabilité,prévention,Le toilettage régulier est un contrôle de santé actif.,Brosser le manteau permet d'observer la peau les articulations et de détecter tôt les anomalies.,Incluez le toilettage hebdomadaire dans la routine et profitez-en pour observer le chien.
it,5,15,Routine e stabilità,prevenzione,La stabilità riduce il cortisolo e protegge le articolazioni.,Lo stress cronico da imprevedibilità aumenta l'infiammazione articolare anche nel cane sano.,Crea un ambiente domestico prevedibile e privo di tensioni quotidiane.
en,5,15,Routine and stability,prevention,Stability reduces cortisol and protects the joints.,Chronic stress from unpredictability increases joint inflammation even in the healthy dog.,Create a predictable home environment free of daily tensions.
de,5,15,Routine und Stabilität,Prävention,Stabilität reduziert Cortisol und schützt die Gelenke.,Chronischer Stress durch Unvorhersehbarkeit erhöht Gelenkentzündungen auch beim gesunden Hund.,Schaffe eine vorhersehbare häusliche Umgebung frei von täglichen Spannungen.
fr,5,15,Routine et stabilité,prévention,La stabilité réduit le cortisol et protège les articulations.,Le stress chronique dû à l'imprévisibilité augmente l'inflammation articulaire même chez le chien sain.,Créez un environnement domestique prévisible et exempt de tensions quotidiennes.
it,5,16,Routine e stabilità,prevenzione,Il cane sano trae beneficio dalla routine quanto quello malato.,La regolarità è prevenzione per tutti: iniziare presto è il vantaggio più grande.,Inizia oggi una routine strutturata se non l'hai ancora fatto.
en,5,16,Routine and stability,prevention,The healthy dog benefits from routine as much as the sick one.,Regularity is prevention for everyone: starting early is the greatest advantage.,Start a structured routine today if you have not done so yet.
de,5,16,Routine und Stabilität,Prävention,Der gesunde Hund profitiert genauso von der Routine wie der kranke.,Regelmäßigkeit ist Prävention für alle: früh anzufangen ist der größte Vorteil.,Beginne heute eine strukturierte Routine wenn du es noch nicht getan hast.
fr,5,16,Routine et stabilité,prévention,Le chien sain bénéficie de la routine autant que le malade.,La régularité est une prévention pour tous: commencer tôt est le plus grand avantage.,Commencez aujourd'hui une routine structurée si vous ne l'avez pas encore fait.
it,5,17,Routine e stabilità,routine,La routine cambia con le stagioni ma non scompare.,Adattare le abitudini al freddo o al caldo è intelligenza non debolezza.,Rivedi la routine all'inizio di ogni nuova stagione.
en,5,17,Routine and stability,routine,Routine changes with the seasons but never disappears.,Adapting habits to cold or heat is intelligence not weakness.,Review the routine at the start of each new season.
de,5,17,Routine und Stabilität,Routine,Routine ändert sich mit den Jahreszeiten verschwindet aber nie.,Gewohnheiten an Kälte oder Wärme anzupassen ist Intelligenz keine Schwäche.,Überprüfe die Routine zu Beginn jeder neuen Jahreszeit.
fr,5,17,Routine et stabilité,routine,La routine change avec les saisons mais ne disparaît pas.,Adapter les habitudes au froid ou à la chaleur est de l'intelligence pas de la faiblesse.,Révisez la routine au début de chaque nouvelle saison.
it,5,18,Routine e stabilità,routine,Il gioco ha il suo spazio fisso nella routine.,Stimoli mentali regolari riducono lo stress e migliorano la qualità della vita del cane artrosico.,Aggiungi 10 minuti di gioco leggero alla routine giornaliera.
en,5,18,Routine and stability,routine,Play has its fixed place in the routine.,Regular mental stimuli reduce stress and improve the quality of life of the arthritic dog.,Add 10 minutes of light play to the daily routine.
de,5,18,Routine und Stabilität,Routine,Spielen hat seinen festen Platz in der Routine.,Regelmäßige mentale Reize reduzieren Stress und verbessern die Lebensqualität des arthritischen Hundes.,Füge der täglichen Routine 10 Minuten leichtes Spielen hinzu.
fr,5,18,Routine et stabilité,routine,Le jeu a sa place fixe dans la routine.,Des stimuli mentaux réguliers réduisent le stress et améliorent la qualité de vie du chien arthritique.,Ajoutez 10 minutes de jeu léger à la routine quotidienne.
it,5,19,Routine e stabilità,routine,Documentare la routine aiuta il veterinario.,Un diario delle abitudini è uno strumento diagnostico prezioso durante le visite.,Tieni un diario semplice delle attività quotidiane del cane.
en,5,19,Routine and stability,routine,Documenting the routine helps the vet.,A habit diary is a precious diagnostic tool during visits.,Keep a simple diary of the dog's daily activities.
de,5,19,Routine und Stabilität,Routine,Die Routine zu dokumentieren hilft dem Tierarzt.,Ein Gewohnheitstagebuch ist ein wertvolles diagnostisches Werkzeug während der Besuche.,Halte ein einfaches Tagebuch der täglichen Aktivitäten des Hundes.
fr,5,19,Routine et stabilité,routine,Documenter la routine aide le vétérinaire.,Un journal des habitudes est un outil diagnostique précieux lors des visites.,Tenez un journal simple des activités quotidiennes du chien.
it,5,20,Routine e stabilità,routine,La cura giornaliera è un atto di presenza e amore.,Stare con il cane ogni giorno con attenzione fa bene a entrambi e rafforza il legame.,Ritaglia ogni giorno un momento di qualità dedicato solo al tuo cane.
en,5,20,Routine and stability,routine,Daily care is an act of presence and love.,Being with the dog every day with attention is good for both and strengthens the bond.,Carve out a quality moment dedicated only to your dog every day.
de,5,20,Routine und Stabilität,Routine,Tägliche Fürsorge ist ein Akt der Präsenz und Liebe.,Jeden Tag aufmerksam mit dem Hund zu sein ist für beide gut und stärkt die Bindung.,Nimm dir jeden Tag einen Qualitätsmoment der nur deinem Hund gewidmet ist.
fr,5,20,Routine et stabilité,routine,Le soin quotidien est un acte de présence et d'amour.,Être avec le chien chaque jour avec attention fait du bien aux deux et renforce le lien.,Réservez chaque jour un moment de qualité dédié uniquement à votre chien.
it,5,21,Routine e stabilità,routine,La routine della notte è terapia silenziosa.,Un buon riposo notturno migliora la tolleranza al dolore e i sintomi diurni del cane artrosico.,Crea condizioni ideali per il sonno: buio silenzio temperatura giusta.
en,5,21,Routine and stability,routine,The night routine is silent therapy.,Good night sleep improves pain tolerance and daytime symptoms in the arthritic dog.,Create ideal sleep conditions: darkness silence right temperature.
de,5,21,Routine und Stabilität,Routine,Die Nacht-Routine ist stille Therapie.,Guter Nachtschlaf verbessert die Schmerztoleranz und die Tagessymptome des arthritischen Hundes.,Schaffe ideale Schlafbedingungen: Dunkelheit Stille richtige Temperatur.
fr,5,21,Routine et stabilité,routine,La routine nocturne est une thérapie silencieuse.,Un bon sommeil nocturne améliore la tolérance à la douleur et les symptômes diurnes du chien arthritique.,Créez des conditions idéales pour le sommeil: obscurité silence bonne température.
it,5,22,Routine e stabilità,prevenzione,La prevenzione si pianifica con il veterinario.,Un piano preventivo personalizzato costruito insieme al vet è il miglior investimento a lungo termine.,Chiedi al vet di elaborare un piano preventivo annuale per il tuo cane sano.
en,5,22,Routine and stability,prevention,Prevention is planned with the vet.,A personalised preventive plan built together with the vet is the best long-term investment.,Ask the vet to develop an annual preventive plan for your healthy dog.
de,5,22,Routine und Stabilität,Prävention,Prävention wird mit dem Tierarzt geplant.,Ein gemeinsam mit dem Tierarzt erstellter personalisierter Präventionsplan ist die beste langfristige Investition.,Bitte den Tierarzt einen jährlichen Präventionsplan für deinen gesunden Hund zu erstellen.
fr,5,22,Routine et stabilité,prévention,La prévention se planifie avec le vétérinaire.,Un plan préventif personnalisé construit avec le vétérinaire est le meilleur investissement à long terme.,Demandez au vétérinaire d'élaborer un plan préventif annuel pour votre chien sain.
it,5,23,Routine e stabilità,routine,Ogni giorno è un'opportunità per migliorare.,La costanza nei piccoli gesti quotidiani costruisce il benessere articolare nel tempo.,Scegli un gesto di cura concreto da fare ogni giorno senza mai saltarlo.
en,5,23,Routine and stability,routine,Every day is an opportunity to improve.,Consistency in small daily gestures builds joint wellbeing over time.,Choose a concrete care gesture to do every day without ever skipping it.
de,5,23,Routine und Stabilität,Routine,Jeder Tag ist eine Chance zu verbessern.,Konsequenz in kleinen täglichen Gesten baut Gelenkwohlbefinden im Laufe der Zeit auf.,Wähle eine konkrete Fürsorge-Geste die du jeden Tag ohne Ausnahme machst.
fr,5,23,Routine et stabilité,routine,Chaque jour est une opportunité de s'améliorer.,La constance dans les petits gestes quotidiens construit le bien-être articulaire dans le temps.,Choisissez un geste de soin concret à faire chaque jour sans jamais le sauter.
it,5,24,Routine e stabilità,routine,La routine si adatta senza spezzarsi.,Flessibilità e stabilità possono coesistere: l'importante è la direzione non la rigidità.,Se devi cambiare qualcosa fallo in modo graduale e consapevole.
en,5,24,Routine and stability,routine,Routine adapts without breaking.,Flexibility and stability can coexist: what matters is the direction not the rigidity.,If you need to change something do it gradually and consciously.
de,5,24,Routine und Stabilität,Routine,Routine passt sich an ohne zu brechen.,Flexibilität und Stabilität können koexistieren: was zählt ist die Richtung nicht die Starrheit.,Wenn du etwas ändern musst tue es schrittweise und bewusst.
fr,5,24,Routine et stabilité,routine,La routine s'adapte sans se briser.,Flexibilité et stabilité peuvent coexister: ce qui compte c'est la direction pas la rigidité.,Si vous devez changer quelque chose faites-le progressivement et consciemment.
it,5,25,Routine e stabilità,prevenzione,La prevenzione inizia dalla routine dei cuccioli.,Abitudini sane costruite da giovani riducono significativamente il rischio di artrosi futura.,Inizia presto a costruire buone abitudini di movimento pasti e riposo.
en,5,25,Routine and stability,prevention,Prevention starts from the puppy routine.,Healthy habits built from a young age significantly reduce the risk of future arthritis.,Start early to build good movement meal and rest habits.
de,5,25,Routine und Stabilität,Prävention,Prävention beginnt mit der Welpen-Routine.,Gesunde Gewohnheiten die von jung an aufgebaut werden reduzieren das Arthroserisiko in der Zukunft signifikant.,Beginne früh gute Bewegungs- Mahlzeiten- und Ruhegewohnheiten aufzubauen.
fr,5,25,Routine et stabilité,prévention,La prévention commence par la routine des chiots.,De bonnes habitudes construites dès le jeune âge réduisent significativement le risque d'arthrose future.,Commencez tôt à construire de bonnes habitudes de mouvement de repas et de repos.
it,5,26,Routine e stabilità,routine,La routine è comunicazione silenziosa con il cane.,Il cane capisce cosa sta per succedere e si prepara riducendo ansia e tensione muscolare.,Osserva come anticipa le attività della sua giornata: è il segnale che la routine funziona.
en,5,26,Routine and stability,routine,Routine is silent communication with the dog.,The dog understands what is about to happen and prepares reducing anxiety and muscle tension.,Observe how they anticipate the day's activities: it is the sign the routine is working.
de,5,26,Routine und Stabilität,Routine,Routine ist stille Kommunikation mit dem Hund.,Der Hund versteht was gleich passiert und bereitet sich vor und reduziert Angst und Muskelspannung.,Beobachte wie er die Aktivitäten des Tages antizipiert: es ist das Zeichen dass die Routine funktioniert.
fr,5,26,Routine et stabilité,routine,La routine est une communication silencieuse avec le chien.,Le chien comprend ce qui va se passer et se prépare réduisant anxiété et tension musculaire.,Observez comment il anticipe les activités de sa journée: c'est le signe que la routine fonctionne.
it,5,27,Routine e stabilità,prevenzione,Le visite veterinarie di routine individuano i problemi prima.,Controlli annuali nel cane sano permettono di agire precocemente sulle predisposizioni articolari.,Prenota già oggi il prossimo controllo veterinario annuale.
en,5,27,Routine and stability,prevention,Routine veterinary visits detect problems earlier.,Annual check-ups in healthy dogs allow early action on joint predispositions.,Book the next annual veterinary check-up right now.
de,5,27,Routine und Stabilität,Prävention,Routinemäßige Tierarztbesuche erkennen Probleme früher.,Jährliche Kontrollen bei gesunden Hunden ermöglichen frühzeitiges Handeln bei Gelenkdispositionen.,Buche jetzt gleich die nächste jährliche tierärztliche Kontrolle.
fr,5,27,Routine et stabilité,prévention,Les visites vétérinaires de routine détectent les problèmes plus tôt.,Les contrôles annuels chez le chien sain permettent d'agir tôt sur les prédispositions articulaires.,Réservez dès maintenant le prochain contrôle vétérinaire annuel.
it,5,28,Routine e stabilità,routine,Ogni routine inizia con un primo passo deciso.,Non aspettare la perfezione per iniziare: una routine imperfetta vale mille intenzioni.,Se manca ancora qualcosa nella routine scegli una cosa e aggiungila domani.
en,5,28,Routine and stability,routine,Every routine starts with a decisive first step.,Do not wait for perfection to start: an imperfect routine is worth a thousand intentions.,If something is still missing from the routine choose one thing and add it tomorrow.
de,5,28,Routine und Stabilität,Routine,Jede Routine beginnt mit einem entschiedenen ersten Schritt.,Warte nicht auf Perfektion um anzufangen: eine unvollkommene Routine ist tausend Absichten wert.,Wenn noch etwas in der Routine fehlt wähle eine Sache und füge sie morgen hinzu.
fr,5,28,Routine et stabilité,routine,Chaque routine commence par un premier pas décisif.,N'attendez pas la perfection pour commencer: une routine imparfaite vaut mille intentions.,S'il manque encore quelque chose dans la routine choisissez une chose et ajoutez-la demain.
it,5,29,Routine e stabilità,routine,La routine non è rigidità: è libertà mentale.,Uno schema stabile libera energia mentale per godersi davvero il tempo con il cane.,Rivedi la tua routine e semplifica dove puoi per renderla più sostenibile.
en,5,29,Routine and stability,routine,Routine is not rigidity: it is mental freedom.,A stable pattern frees mental energy to truly enjoy time with the dog.,Review your routine and simplify where you can to make it more sustainable.
de,5,29,Routine und Stabilität,Routine,Routine ist keine Starrheit: es ist mentale Freiheit.,Ein stabiles Muster befreit mentale Energie um die Zeit mit dem Hund wirklich zu genießen.,Überprüfe deine Routine und vereinfache wo möglich um sie nachhaltiger zu machen.
fr,5,29,Routine et stabilité,routine,La routine n'est pas rigidité: c'est liberté mentale.,Un schéma stable libère de l'énergie mentale pour vraiment profiter du temps avec le chien.,Révisez votre routine et simplifiez là où vous pouvez pour la rendre plus durable.
it,5,30,Routine e stabilità,routine,Un mese di routine consapevole trasforma la vita di entrambi.,Le abitudini radicate fanno la differenza nel lungo periodo per il cane e per chi lo ama.,Rifletti su come è cambiata la routine questo mese e cosa vuoi portare avanti.
en,5,30,Routine and stability,routine,A month of mindful routine transforms both lives.,Deeply rooted habits make a difference in the long run for the dog and for those who love them.,Reflect on how the routine has changed this month and what you want to carry forward.
de,5,30,Routine und Stabilität,Routine,Ein Monat bewusster Routine verändert beider Leben.,Tief verwurzelte Gewohnheiten machen langfristig für den Hund und für die die ihn lieben den Unterschied.,Reflektiere wie sich die Routine diesen Monat verändert hat und was du mitnehmen möchtest.
fr,5,30,Routine et stabilité,routine,Un mois de routine consciente transforme les deux vies.,Des habitudes bien enracinées font la différence à long terme pour le chien et pour ceux qui l'aiment.,Réfléchissez à comment la routine a changé ce mois et ce que vous voulez poursuivre.
