language_code,month_num,day_num,theme_month,category,phrase,explanation,micro_action
fr,9,5,Le vétérinaire comme allié,vétérinaire,Les questions sont toujours bienvenues chez le vétérinaire.,Un bon vétérinaire apprécie les propriétaires informés et préparés: poser des questions est un acte de soin.,Préparez une liste écrite de questions avant chaque visite vétérinaire.
it,9,6,Il veterinario come alleato,veterinario,Il secondo parere è un diritto non una mancanza di rispetto.,In caso di dubbio consultare un altro specialista è saggio e responsabile.,Non esitare a chiedere un secondo parere o una valutazione specialistica ortopedica.
en,9,6,The vet as an ally,vet,A second opinion is a right not a sign of disrespect.,In case of doubt consulting another specialist is wise and responsible.,Do not hesitate to ask for a second opinion or a specialist orthopaedic assessment.
de,9,6,Der Tierarzt als Verbündeter,Tierarzt,Eine zweite Meinung ist ein Recht keine Respektlosigkeit.,Im Zweifel einen anderen Spezialisten zu konsultieren ist klug und verantwortungsvoll.,Zögere nicht eine zweite Meinung oder eine orthopädische Fachbewertung anzufordern.
fr,9,6,Le vétérinaire comme allié,vétérinaire,Un deuxième avis est un droit pas un manque de respect.,En cas de doute consulter un autre spécialiste est sage et responsable.,N'hésitez pas à demander un deuxième avis ou une évaluation orthopédique spécialisée.
it,9,7,Il veterinario come alleato,veterinario,L'ortopedico veterinario è uno specialista prezioso.,Casi complessi o dubbi sulla diagnosi beneficiano di una valutazione ortopedica specialistica.,Chiedi al tuo vet di riferimento quando è indicata una visita ortopedica specialistica.
en,9,7,The vet as an ally,vet,The veterinary orthopaedist is a precious specialist.,Complex cases or diagnostic doubts benefit from a specialist orthopaedic assessment.,Ask your referring vet when a specialist orthopaedic visit is indicated.
de,9,7,Der Tierarzt als Verbündeter,Tierarzt,Der Veterinärorthopäde ist ein wertvoller Spezialist.,Komplexe Fälle oder Diagnosezweifel profitieren von einer spezialisierten orthopädischen Beurteilung.,Frage deinen Überweisungstierarzt wann ein spezialisierter orthopädischer Besuch angezeigt ist.
fr,9,7,Le vétérinaire comme allié,vétérinaire,L'orthopédiste vétérinaire est un spécialiste précieux.,Les cas complexes ou les doutes diagnostiques bénéficient d'une évaluation orthopédique spécialisée.,Demandez à votre vétérinaire référent quand une visite orthopédique spécialisée est indiquée.
it,9,8,Il veterinario come alleato,veterinario,Le radiografie mappano lo stato articolare nel tempo.,Confrontare radiografie successive mostra la progressione o il miglioramento dell'artrosi.,Chiedi al vet quando fare la prossima radiografia di controllo delle articolazioni.
en,9,8,The vet as an ally,vet,X-rays map the joint condition over time.,Comparing successive X-rays shows the progression or improvement of arthritis.,Ask the vet when to do the next control X-ray of the joints.
de,9,8,Der Tierarzt als Verbündeter,Tierarzt,Röntgenaufnahmen kartieren den Gelenkzustand im Laufe der Zeit.,Aufeinanderfolgende Röntgenaufnahmen zu vergleichen zeigt die Progression oder Verbesserung der Arthritis.,Frage den Tierarzt wann die nächste Kontrollröntgenaufnahme der Gelenke gemacht werden soll.
fr,9,8,Le vétérinaire comme allié,vétérinaire,Les radiographies cartographient l'état articulaire dans le temps.,Comparer des radiographies successives montre la progression ou l'amélioration de l'arthrose.,Demandez au vétérinaire quand faire la prochaine radiographie de contrôle des articulations.
it,9,9,Il veterinario come alleato,veterinario,Gli esami del sangue sono il termometro della terapia.,Monitorano gli effetti dei farmaci su fegato e reni e rivelano infiammazioni silenti.,Pianifica gli esami ematochimici regolari con il vet e rispetta le scadenze.
en,9,9,The vet as an ally,vet,Blood tests are the thermometer of therapy.,They monitor the effects of drugs on liver and kidneys and reveal silent inflammations.,Plan regular blood tests with the vet and respect the deadlines.
de,9,9,Der Tierarzt als Verbündeter,Tierarzt,Blutuntersuchungen sind das Thermometer der Therapie.,Sie überwachen die Wirkung von Medikamenten auf Leber und Nieren und enthüllen stille Entzündungen.,Plane regelmäßige Blutuntersuchungen mit dem Tierarzt und halte die Fristen ein.
fr,9,9,Le vétérinaire comme allié,vétérinaire,Les analyses de sang sont le thermomètre de la thérapie.,Elles surveillent les effets des médicaments sur le foie et les reins et révèlent les inflammations silencieuses.,Planifiez des analyses sanguines régulières avec le vétérinaire et respectez les échéances.
it,9,10,Il veterinario come alleato,veterinario,La comunicazione aperta con il vet salva davvero la vita.,Dire la verità su abitudini farmaci e sintomi rende la terapia più precisa ed efficace.,Non nascondere nulla al veterinario: ogni informazione può fare la differenza.
en,9,10,The vet as an ally,vet,Open communication with the vet truly saves lives.,Being truthful about habits medications and symptoms makes therapy more precise and effective.,Hide nothing from the vet: every piece of information can make a difference.
de,9,10,Der Tierarzt als Verbündeter,Tierarzt,Offene Kommunikation mit dem Tierarzt rettet wirklich Leben.,Über Gewohnheiten Medikamente und Symptome ehrlich zu sein macht die Therapie präziser und wirksamer.,Verstecke dem Tierarzt nichts: jede Information kann den Unterschied machen.
fr,9,10,Le vétérinaire comme allié,vétérinaire,Une communication ouverte avec le vétérinaire sauve vraiment des vies.,Être honnête sur les habitudes les médicaments et les symptômes rend la thérapie plus précise et efficace.,Ne cachez rien au vétérinaire: chaque information peut faire la différence.
it,9,11,Il veterinario come alleato,veterinario,Aggiornare il vet tra le visite può prevenire le crisi.,Un messaggio o una foto inviata al vet in caso di cambiamenti può evitare un peggioramento.,Usa l'app o il canale di comunicazione del tuo vet per aggiornamenti rapidi.
en,9,11,The vet as an ally,vet,Updating the vet between visits can prevent crises.,A message or photo sent to the vet in case of changes can avoid a worsening.,Use your vet's app or communication channel for quick updates.
de,9,11,Der Tierarzt als Verbündeter,Tierarzt,Den Tierarzt zwischen den Besuchen zu aktualisieren kann Krisen verhindern.,Eine Nachricht oder ein Foto das bei Veränderungen an den Tierarzt gesendet wird kann eine Verschlechterung verhindern.,Nutze die App oder den Kommunikationskanal deines Tierarztes für schnelle Updates.
fr,9,11,Le vétérinaire comme allié,vétérinaire,Mettre le vétérinaire à jour entre les visites peut prévenir les crises.,Un message ou une photo envoyée au vétérinaire en cas de changements peut éviter une aggravation.,Utilisez l'application ou le canal de communication de votre vétérinaire pour des mises à jour rapides.
it,9,12,Il veterinario come alleato,veterinario,Il veterinario fisioterapista è un alleato moderno e prezioso.,La riabilitazione fisica veterinaria è una specializzazione in crescita con risultati eccellenti.,Chiedi al vet se c'è un fisioterapista veterinario qualificato nella tua zona.
en,9,12,The vet as an ally,vet,The physiotherapist vet is a modern and precious ally.,Veterinary physical rehabilitation is a growing specialisation with excellent results.,Ask the vet if there is a qualified veterinary physiotherapist in your area.
de,9,12,Der Tierarzt als Verbündeter,Tierarzt,Der Physiotherapeut-Tierarzt ist ein moderner und wertvoller Verbündeter.,Veterinärmedizinische Rehabilitation ist eine wachsende Spezialisierung mit ausgezeichneten Ergebnissen.,Frage den Tierarzt ob es einen qualifizierten Physiotherapeuten-Tierarzt in deiner Region gibt.
fr,9,12,Le vétérinaire comme allié,vétérinaire,Le vétérinaire physiothérapeute est un allié moderne et précieux.,La rééducation physique vétérinaire est une spécialisation en croissance avec d'excellents résultats.,Demandez au vétérinaire s'il y a un physiothérapeute vétérinaire qualifié dans votre région.
it,9,13,Il veterinario come alleato,veterinario,La telemedicina veterinaria è in forte crescita.,Alcune consultazioni e follow-up possono essere gestiti a distanza risparmiando tempo e stress.,Scopri se il tuo veterinario offre consultazioni online per i follow-up.
en,9,13,The vet as an ally,vet,Veterinary telemedicine is growing strongly.,Some consultations and follow-ups can be managed remotely saving time and stress.,Find out if your vet offers online consultations for follow-ups.
de,9,13,Der Tierarzt als Verbündeter,Tierarzt,Veterinäre Telemedizin wächst stark.,Einige Konsultationen und Follow-ups können aus der Ferne verwaltet werden und sparen Zeit und Stress.,Finde heraus ob dein Tierarzt Online-Konsultationen für Follow-ups anbietet.
fr,9,13,Le vétérinaire comme allié,vétérinaire,La télémédecine vétérinaire est en forte croissance.,Certaines consultations et suivis peuvent être gérés à distance économisant temps et stress.,Découvrez si votre vétérinaire offre des consultations en ligne pour les suivis.
it,9,14,Il veterinario come alleato,veterinario,Il piano terapeutico scritto riduce gli errori.,Avere le istruzioni chiare e scritte permette di seguire la terapia con precisione.,Chiedi al vet un piano terapeutico scritto dettagliato con dosi e orari.
en,9,14,The vet as an ally,vet,The written treatment plan reduces errors.,Having clear and written instructions allows therapy to be followed precisely.,Ask the vet for a detailed written treatment plan with doses and times.
de,9,14,Der Tierarzt als Verbündeter,Tierarzt,Der schriftliche Therapieplan reduziert Fehler.,Klare und schriftliche Anweisungen zu haben ermöglicht es die Therapie präzise zu befolgen.,Bitte den Tierarzt um einen detaillierten schriftlichen Therapieplan mit Dosierungen und Zeiten.
fr,9,14,Le vétérinaire comme allié,vétérinaire,Le plan thérapeutique écrit réduit les erreurs.,Avoir des instructions claires et écrites permet de suivre la thérapie avec précision.,Demandez au vétérinaire un plan thérapeutique écrit détaillé avec doses et horaires.
it,9,15,Il veterinario come alleato,prevenzione,Il vet di urgenza va conosciuto prima dell'emergenza.,In caso di crisi acuta non si ha tempo di cercare: sapere già dove andare salva vite.,Salva adesso il numero del vet di guardia notturna e festiva nel tuo telefono.
en,9,15,The vet as an ally,prevention,The emergency vet must be known before the emergency.,In case of acute crisis there is no time to search: already knowing where to go saves lives.,Save the out-of-hours emergency vet's number in your phone right now.
de,9,15,Der Tierarzt als Verbündeter,Prävention,Der Not-Tierarzt muss vor dem Notfall bekannt sein.,Bei akuter Krise hat man keine Zeit zu suchen: schon zu wissen wohin man geht rettet Leben.,Speichere jetzt die Nummer des Notfall-Tierarztes für Nächte und Feiertage in deinem Telefon.
fr,9,15,Le vétérinaire comme allié,prévention,Le vétérinaire d'urgence doit être connu avant l'urgence.,En cas de crise aiguë on n'a pas le temps de chercher: savoir déjà où aller sauve des vies.,Sauvegardez maintenant le numéro du vétérinaire de garde de nuit et jours fériés dans votre téléphone.
it,9,16,Il veterinario come alleato,prevenzione,La prevenzione si pianifica insieme al veterinario.,Un piano preventivo personalizzato costruito con il vet è l'investimento migliore per la salute articolare.,Chiedi al vet di elaborare un piano preventivo annuale per il tuo cane.
en,9,16,The vet as an ally,prevention,Prevention is planned together with the vet.,A personalised preventive plan built with the vet is the best investment for joint health.,Ask the vet to develop an annual preventive plan for your dog.
de,9,16,Der Tierarzt als Verbündeter,Prävention,Prävention wird gemeinsam mit dem Tierarzt geplant.,Ein gemeinsam mit dem Tierarzt erstellter personalisierter Präventionsplan ist die beste Investition für die Gelenkgesundheit.,Bitte den Tierarzt einen jährlichen Präventionsplan für deinen Hund zu erstellen.
fr,9,16,Le vétérinaire comme allié,prévention,La prévention se planifie avec le vétérinaire.,Un plan préventif personnalisé construit avec le vétérinaire est le meilleur investissement pour la santé articulaire.,Demandez au vétérinaire d'élaborer un plan préventif annuel pour votre chien.
it,9,17,Il veterinario come alleato,veterinario,Il cartellino clinico è la storia completa del cane.,Avere accesso alla documentazione medica permette una continuità delle cure eccellente.,Chiedi una copia completa del cartellino clinico del tuo cane e conservala.
en,9,17,The vet as an ally,vet,The clinical record is the complete history of the dog.,Having access to medical documentation allows excellent continuity of care.,Ask for a complete copy of your dog's clinical record and keep it.
de,9,17,Der Tierarzt als Verbündeter,Tierarzt,Die klinische Akte ist die vollständige Geschichte des Hundes.,Zugang zur medizinischen Dokumentation zu haben ermöglicht exzellente Pflegekontinuität.,Bitte um eine vollständige Kopie der klinischen Akte deines Hundes und bewahre sie auf.
fr,9,17,Le vétérinaire comme allié,vétérinaire,Le dossier clinique est l'histoire complète du chien.,Avoir accès à la documentation médicale permet une excellente continuité des soins.,Demandez une copie complète du dossier clinique de votre chien et conservez-la.
it,9,18,Il veterinario come alleato,veterinario,Aggiorna sempre il vet sulle terapie alternative in uso.,Il vet deve sapere tutto per evitare interazioni pericolose tra farmaci e integratori.,Porta alla prossima visita una lista completa di tutto ciò che dai al cane.
en,9,18,The vet as an ally,vet,Always update the vet on alternative therapies in use.,The vet needs to know everything to avoid dangerous interactions between medications and supplements.,Bring a complete list of everything you give the dog to the next visit.
de,9,18,Der Tierarzt als Verbündeter,Tierarzt,Aktualisiere den Tierarzt immer über verwendete alternative Therapien.,Der Tierarzt muss alles wissen um gefährliche Wechselwirkungen zwischen Medikamenten und Ergänzungsmitteln zu vermeiden.,Bringe zur nächsten Untersuchung eine vollständige Liste von allem was du dem Hund gibst.
fr,9,18,Le vétérinaire comme allié,vétérinaire,Mettez toujours le vétérinaire à jour sur les thérapies alternatives utilisées.,Le vétérinaire doit tout savoir pour éviter les interactions dangereuses entre médicaments et compléments.,Apportez à la prochaine visite une liste complète de tout ce que vous donnez au chien.
it,9,19,Il veterinario come alleato,veterinario,Arrivare puntuale rispetta il lavoro del vet.,La puntualità permette una visita più approfondita e meno stressante per tutti.,Rispetta gli appuntamenti e avvisa sempre in caso di cancellazione o ritardo.
en,9,19,The vet as an ally,vet,Arriving on time respects the vet's work.,Punctuality allows a more thorough and less stressful visit for everyone.,Respect appointments and always notify in case of cancellation or delay.
de,9,19,Der Tierarzt als Verbündeter,Tierarzt,Pünktlich anzukommen respektiert die Arbeit des Tierarztes.,Pünktlichkeit ermöglicht einen gründlicheren und weniger stressigen Besuch für alle.,Respektiere Termine und benachrichtige immer bei Absage oder Verspätung.
fr,9,19,Le vétérinaire comme allié,vétérinaire,Arriver à l'heure respecte le travail du vétérinaire.,La ponctualité permet une visite plus approfondie et moins stressante pour tous.,Respectez les rendez-vous et prévenez toujours en cas d'annulation ou de retard.
it,9,20,Il veterinario come alleato,prevenzione,La prevenzione vale sempre più della cura.,Investire in visite preventive annuali riduce i costi veterinari futuri in modo significativo.,Calcola il costo delle visite preventive rispetto a quello di una crisi acuta non gestita.
en,9,20,The vet as an ally,prevention,Prevention is always worth more than cure.,Investing in annual preventive visits significantly reduces future veterinary costs.,Calculate the cost of preventive visits compared to that of an unmanaged acute crisis.
de,9,20,Der Tierarzt als Verbündeter,Prävention,Prävention ist immer mehr wert als Heilung.,In jährliche Präventionsbesuche zu investieren reduziert zukünftige tierärztliche Kosten signifikant.,Berechne die Kosten der Präventionsbesuche im Vergleich zu denen einer nicht bewältigten akuten Krise.
fr,9,20,Le vétérinaire comme allié,prévention,La prévention vaut toujours plus que la guérison.,Investir dans des visites préventives annuelles réduit significativement les coûts vétérinaires futurs.,Calculez le coût des visites préventives par rapport à celui d'une crise aiguë non gérée.
it,9,21,Il veterinario come alleato,veterinario,Il cane sente l'energia di chi lo visita.,Un ambiente clinico calmo e accogliente riduce lo stress da visita e migliora la cooperazione.,Scegli una clinica dove il cane si sente a suo agio e il personale è gentile.
en,9,21,The vet as an ally,vet,The dog senses the energy of those who examine them.,A calm and welcoming clinical environment reduces visit stress and improves cooperation.,Choose a clinic where the dog feels at ease and the staff is kind.
de,9,21,Der Tierarzt als Verbündeter,Tierarzt,Der Hund spürt die Energie derer die ihn untersuchen.,Eine ruhige und einladende klinische Umgebung reduziert Besuchsstress und verbessert die Kooperation.,Wähle eine Klinik wo der Hund sich wohl fühlt und das Personal freundlich ist.
fr,9,21,Le vétérinaire comme allié,vétérinaire,Le chien ressent l'énergie de ceux qui l'examinent.,Un environnement clinique calme et accueillant réduit le stress de la visite et améliore la coopération.,Choisissez une clinique où le chien se sent à l'aise et le personnel est gentil.
it,9,22,Il veterinario come alleato,veterinario,Il vet non è solo per le emergenze acute.,Le visite di controllo e prevenzione sono le più importanti per la salute a lungo termine.,Programma le visite preventive in anticipo nel calendario dell'anno.
en,9,22,The vet as an ally,vet,The vet is not only for acute emergencies.,Check-up and prevention visits are the most important for long-term health.,Schedule preventive visits in advance in the year's calendar.
de,9,22,Der Tierarzt als Verbündeter,Tierarzt,Der Tierarzt ist nicht nur für akute Notfälle da.,Kontroll- und Präventionsbesuche sind die wichtigsten für die langfristige Gesundheit.,Plane Präventionsbesuche im Voraus im Kalender des Jahres.
fr,9,22,Le vétérinaire comme allié,vétérinaire,Le vétérinaire n'est pas seulement pour les urgences aiguës.,Les visites de contrôle et de prévention sont les plus importantes pour la santé à long terme.,Planifiez les visites préventives à l'avance dans le calendrier de l'année.
it,9,23,Il veterinario come alleato,veterinario,Il vet può consigliarti una rete di professionisti locali.,Fisioterapisti idroterapisti e nutrizionisti veterinari nella tua zona: il vet li conosce.,Chiedi al tuo vet una lista di professionisti di fiducia nel territorio.
en,9,23,The vet as an ally,vet,The vet can advise you on a network of local professionals.,Physiotherapists hydrotherapists and veterinary nutritionists in your area: the vet knows them.,Ask your vet for a list of trusted professionals in the area.
de,9,23,Der Tierarzt als Verbündeter,Tierarzt,Der Tierarzt kann dich auf ein Netzwerk lokaler Fachleute hinweisen.,Physiotherapeuten Hydrotherapeuten und Tierernährungsberater in deiner Region: der Tierarzt kennt sie.,Bitte deinen Tierarzt um eine Liste vertrauenswürdiger Fachleute in der Region.
fr,9,23,Le vétérinaire comme allié,vétérinaire,Le vétérinaire peut vous conseiller un réseau de professionnels locaux.,Physiothérapeutes hydrothérapeutes et nutritionnistes vétérinaires dans votre région: le vétérinaire les connaît.,Demandez à votre vétérinaire une liste de professionnels de confiance dans la région.
it,9,24,Il veterinario come alleato,veterinario,Il rapporto con il vet si costruisce nel tempo.,La conoscenza profonda del cane da parte del vet migliora diagnosi e terapia anno dopo anno.,Coltiva un rapporto continuativo con lo stesso veterinario nel tempo.
en,9,24,The vet as an ally,vet,The relationship with the vet is built over time.,The vet's deep knowledge of the dog improves diagnosis and therapy year after year.,Cultivate a continuous relationship with the same vet over time.
de,9,24,Der Tierarzt als Verbündeter,Tierarzt,Die Beziehung zum Tierarzt wird mit der Zeit aufgebaut.,Die tiefe Kenntnis des Hundes durch den Tierarzt verbessert Diagnose und Therapie Jahr für Jahr.,Pflege eine kontinuierliche Beziehung mit demselben Tierarzt über die Zeit.
fr,9,24,Le vétérinaire comme allié,vétérinaire,La relation avec le vétérinaire se construit dans le temps.,La connaissance approfondie du chien par le vétérinaire améliore diagnostic et thérapie d'année en année.,Cultivez une relation continue avec le même vétérinaire dans le temps.
it,9,25,Il veterinario come alleato,prevenzione,Le visite annuali nel cane sano individuano i problemi precocemente.,Controllare ossa e articolazioni ogni anno permette di agire prima che i sintomi compaiano.,Prenota il controllo ortopedico annuale anche se il tuo cane non mostra sintomi.
en,9,25,The vet as an ally,prevention,Annual visits in healthy dogs detect problems early.,Checking bones and joints every year allows action before symptoms appear.,Book the annual orthopaedic check-up even if your dog shows no symptoms.
de,9,25,Der Tierarzt als Verbündeter,Prävention,Jährliche Besuche bei gesunden Hunden erkennen Probleme früh.,Knochen und Gelenke jedes Jahr zu kontrollieren ermöglicht Handeln bevor Symptome auftreten.,Buche die jährliche orthopädische Kontrolle auch wenn dein Hund keine Symptome zeigt.
fr,9,25,Le vétérinaire comme allié,prévention,Les visites annuelles chez le chien sain détectent les problèmes tôt.,Contrôler os et articulations chaque année permet d'agir avant que les symptômes n'apparaissent.,Réservez le contrôle orthopédique annuel même si votre chien ne montre aucun symptôme.
it,9,26,Il veterinario come alleato,veterinario,La medicina veterinaria evolve rapidamente ogni anno.,Nuove terapie e approcci emergono continuamente: restare aggiornati con il vet è fondamentale.,Chiedi al vet le ultime novità disponibili per la gestione dell'artrosi a ogni visita.
en,9,26,The vet as an ally,vet,Veterinary medicine evolves rapidly every year.,New therapies and approaches emerge continuously: staying updated with the vet is fundamental.,Ask the vet about the latest available developments for arthritis management at every visit.
de,9,26,Der Tierarzt als Verbündeter,Tierarzt,Tiermedizin entwickelt sich jedes Jahr schnell weiter.,Neue Therapien und Ansätze entstehen kontinuierlich: mit dem Tierarzt auf dem Laufenden zu bleiben ist grundlegend.,Frage den Tierarzt bei jedem Besuch nach den neuesten verfügbaren Entwicklungen für das Arthritis-Management.
fr,9,26,Le vétérinaire comme allié,vétérinaire,La médecine vétérinaire évolue rapidement chaque année.,De nouvelles thérapies et approches émergent continuellement: rester informé avec le vétérinaire est fondamental.,Demandez au vétérinaire les dernières nouveautés disponibles pour la gestion de l'arthrose à chaque visite.
it,9,27,Il veterinario come alleato,veterinario,La relazione tutor-vet-cane è un trio vincente.,Quando tutor e vet lavorano in sinergia il cane riceve la cura migliore possibile.,Celebra e nutri la collaborazione con il tuo veterinario di fiducia.
en,9,27,The vet as an ally,vet,The owner-vet-dog relationship is a winning trio.,When owner and vet work in synergy the dog receives the best possible care.,Celebrate and nurture the collaboration with your trusted vet.
de,9,27,Der Tierarzt als Verbündeter,Tierarzt,Die Besitzer-Tierarzt-Hund-Beziehung ist ein Gewinntrio.,Wenn Besitzer und Tierarzt synergetisch arbeiten erhält der Hund die bestmögliche Pflege.,Feiere und pflege die Zusammenarbeit mit deinem vertrauenswürdigen Tierarzt.
fr,9,27,Le vétérinaire comme allié,vétérinaire,La relation propriétaire-vétérinaire-chien est un trio gagnant.,Quand propriétaire et vétérinaire travaillent en synergie le chien reçoit les meilleurs soins possibles.,Célébrez et entretenez la collaboration avec votre vétérinaire de confiance.
it,9,28,Il veterinario come alleato,veterinario,Ringraziare il vet è un gesto piccolo ma importante.,Un veterinario apprezzato è motivato a dare sempre il massimo per il tuo cane.,Esprimi la tua gratitudine al veterinario per il lavoro che svolge ogni giorno.
en,9,28,The vet as an ally,vet,Thanking the vet is a small but important gesture.,An appreciated vet is motivated to always give their best for your dog.,Express your gratitude to the vet for the work they do every day.
de,9,28,Der Tierarzt als Verbündeter,Tierarzt,Dem Tierarzt zu danken ist eine kleine aber wichtige Geste.,Ein geschätzter Tierarzt ist motiviert für deinen Hund immer sein Bestes zu geben.,Drücke dem Tierarzt deine Dankbarkeit für die Arbeit aus die er jeden Tag macht.
fr,9,28,Le vétérinaire comme allié,vétérinaire,Remercier le vétérinaire est un petit geste mais important.,Un vétérinaire apprécié est motivé à toujours donner le meilleur pour votre chien.,Exprimez votre gratitude au vétérinaire pour le travail qu'il fait chaque jour.
it,9,29,Il veterinario come alleato,prevenzione,Il vet giusto per la tua razza fa la differenza.,Alcuni veterinari hanno esperienza specifica su certe razze: trovarli è un vantaggio enorme.,Cerca un veterinario con competenza specifica nella razza del tuo cane.
en,9,29,The vet as an ally,prevention,The right vet for your breed makes a difference.,Some vets have specific experience with certain breeds: finding them is an enormous advantage.,Look for a vet with specific expertise in your dog's breed.
de,9,29,Der Tierarzt als Verbündeter,Prävention,Der richtige Tierarzt für deine Rasse macht den Unterschied.,Manche Tierärzte haben spezifische Erfahrung mit bestimmten Rassen: sie zu finden ist ein enormer Vorteil.,Suche einen Tierarzt mit spezifischer Kompetenz in der Rasse deines Hundes.
fr,9,29,Le vétérinaire comme allié,prévention,Le bon vétérinaire pour votre race fait la différence.,Certains vétérinaires ont une expérience spécifique sur certaines races: les trouver est un avantage énorme.,Cherchez un vétérinaire avec une compétence spécifique dans la race de votre chien.
it,9,30,Il veterinario come alleato,veterinario,Un mese dedicato al vet ha rafforzato il percorso di cura.,La qualità del rapporto con il veterinario si riflette direttamente sulla salute del cane.,Rifletti su come migliorare ulteriormente la collaborazione con il tuo veterinario.
en,9,30,The vet as an ally,vet,A month dedicated to the vet has strengthened the care journey.,The quality of the relationship with the vet is directly reflected in the dog's health.,Reflect on how to further improve collaboration with your vet.
de,9,30,Der Tierarzt als Verbündeter,Tierarzt,Ein Monat dem Tierarzt gewidmet hat den Pflegeweg gestärkt.,Die Qualität der Beziehung zum Tierarzt spiegelt sich direkt in der Gesundheit des Hundes wider.,Reflektiere wie die Zusammenarbeit mit deinem Tierarzt weiter verbessert werden kann.
